ID,area,comment,confidence,lat,lng,name,negative,positive,repost,sentiment,thumb,time,uid_0,uid_1,userarea,Shape_Leng,area_code,count,txt
4133,武汉·大武汉家装,0,0.680888,30.5148482,114.3458266,天凉好个秋-2018,0.1436,0.8564,0,2,0,02月11日 23:21, , ,0,2.931269894,10,1,#武汉疑似病人存量加速消化#超话看不下去了，行，我自己去帮忙。
4134,武汉·武汉现代城,0,0.999767,30.60273635,114.2971986,木子武儿,0.000104722,0.999895,0,2,0,02月11日 23:21, , ,湖北 武汉,0.44466066,18,1,只要有时间我还是会拿起画笔???，看来兴趣真的会陪伴人的一生，虽然平时它都被冷冻起来，但它一直在那里。这次疫情让人们有大把时间窝在家里，所以它又被唤醒了，顺便陪孩子画画，希望武汉赶快好起来！
4135,武汉·钢花新村1,0,0.964127,30.62346629,114.3957946,这就是我吧我,0.983857,0.016143,0,0,0,02月11日 23:15, , ,湖北 武汉,0.721320639,19,1,朋友圈里看到的，这种人为什么要出去祸害别人啊，别人外卖员好心送去医院，不告诉别人发热，虽然我是武汉人，但是有些人真是不是人 2武汉·钢
4136,武汉·积玉桥,1,0.209792,30.57731693,114.3083211,五行缺木林来凑,0.355593,0.644406,0,2,0,02月11日 23:59, , ,湖北 武汉,0.918169117,23,1,新西兰的兔子，满地都是，但是当地没人吃，他们认为兔子身上病毒很多。        希望这次疫情之后我的国能将禁止捕食野生动物上升到国策。        病从口入，管住嘴之前得管住伸向野生动物的那双手。
4137,武汉·唐家墩,55,0.997021,30.61638776,114.2649376,Z妮妮安妮,0.99866,0.00134034,0,0,0,02月11日 03:59, , ,湖北,0.30871907,20,1,疫情，都说患难见真情，但是男朋友说数据下降才会来见我，就给我转了钱，我想我当初是送他去医院才耽误了回去的车，我一个人恩施人被困在武汉，整天一个人面对四堵墙，刷了刷微博，难道还成我在无理取闹吗#因为疫情而分手的案例#
4138,武汉·司门口,4,0.522464,30.54946088,114.294989,特别的想念我的爱,0.214891,0.785109,0,2,0,02月11日 03:59, , ,湖北 武汉,0.918169117,23,1,封城第十九天，每天看见疫情的报道。可以引用“天上九头鸟，地下湖北老，”这句话。真的希望每位领头人都能有所作为，不是形式主义者。拿出我们的责任心！早一点把这场硬仗打完。武汉加油！中国加油！
4139,武汉·百步亭悦秀苑,0,0.981226,30.66343471,114.3111,Bearly-Legible,0.991552,0.00844832,0,0,0,02月11日 03:59, , ,其他,0.44466066,18,1,呵呵，好不容易停了两个月的Lexapro，看来又要被疫情搞抑郁了。。。
4140,武汉·唐家墩,5,0.814934,30.61638776,114.2649376,王希文Silvia,0.0832797,0.91672,0,2,0,02月11日 04:26,str,silvia728,0,0.30871907,20,1,身处华南海鲜所在的疫情最严重区域，收到了来自#萧亚轩 平平无奇恋爱小天才# 的关爱追星女孩又快乐了起来@蕭亞軒MISSELVA @黄皓Justin @Bianka_ @点子麦当当 谢谢你们
4141,武汉·江山如画,2,0.994739,30.56742059,114.2583728,小花菇是我的舔狗诶,0.997633,0.00236749,0,0,0,02月11日 04:26, , ,湖北 武汉,0.410438256,21,1,疫情啊疫情快点好吧～我跟你无冤无仇拜托你放过我吧～我就想出去找人玩儿～无聊到不想睡觉了??
4142,武汉·刘备郊天坛,0,0.876226,30.55140437,114.4240525,崇道胡杨,0.0556982,0.944302,0,2,0,02月11日 07:25, , ,宁夏 固原,2.931269894,10,1,#空城日记#隔离日记 疫情凶猛，隔离修养。闲来无事正好焚香，读书，喝茶做手工… O绿洲
4143,武汉·武汉雷神山医院,0,0.785574,30.54671184,114.41422,SeongLeanHwe,0.0964916,0.903508,0,2,0,02月11日 08:32, , ,湖北 十堰,0.918169117,23,1,疫情在即，世界怕中国，中国怕湖北，湖北怕武汉。?……
4144,武汉·桥机嘉园,2,0.951344,30.53187215,114.2539558,陈先生有话说,0.978105,0.0218952,0,0,0,02月11日 08:22, , ,湖北,0.52938045,22,1,#疫情过后你和你的好朋友#没有好朋友，这个时候连个愿意跟我说话的都没有
4145,武汉·钢花新村118街坊,31,0.376587,30.62346629,114.3957946,核武天下第一,0.719464,0.280536,0,0,0,02月11日 10:43, , ,湖北 武汉,0.721320639,19,1,#疫情中可爱的人#还是咳，唉
4146,武汉·安顺家园,7,0.585028,30.55582626,114.3319337,桂圆儿-LI,0.813263,0.186737,0,0,0,02月11日 10:12, , ,湖北 武汉,0.918169117,23,1,真是网友一张嘴 天天有话说 有能力就去为疫情做贡献 没能力就在家好好呆着 当键盘侠指点江山真是讨人嫌
4147,武汉·安顺家园,7,0.585028,30.55582626,114.3319337,桂圆儿-LI,0.813263,0.186737,0,0,0,02月11日 10:08, , ,湖北 武汉,0.918169117,23,1,真是网友一张嘴 天天有话说 有能力就去为疫情做贡献 没能力就在家好好呆着 当键盘侠指点江山真是讨人嫌
4148,武汉·汉口火车站,0,0.817761,30.62153636,114.24898,包应普,0.917993,0.0820074,0,0,0,02月11日 11:56, , ,0,0.30871907,20,1,那些在疫情中失去亲人的家庭，如何走出心理创伤？@QQ浏览器 O网页链接
4149,武汉·广埠屯,0,0.990207,30.5254006,114.3575749,栗子爱傻笑,0.00440678,0.995593,0,2,0,02月11日 11:40, , ,湖北 武汉,2.931269894,10,1,#战疫打卡行动#宅在家，少出门！战胜疫情，从我做起！加油武汉！#武汉人数排查达到99%# 虽然我是那儿1％~
4150,武汉·汉口火车站,25,0.995695,30.62153636,114.24898,楮风,0.998063,0.00193724,0,0,0,02月11日 11:37, , ,湖北 武汉,0.30871907,20,1,#武汉所有住宅小区实行封闭管理##最新疫情地图# ？？？？？一直都是封闭管理啊，我在假武汉？？？假重疫区？？？那些人骂的，，我不是武汉人都看的心塞。。。  ???
4151,武汉·武汉市汉阳医院,31,0.757285,30.55081249,114.2405556,琦moon,0.109222,0.890778,8,2,0,02月11日 12:26, , ,湖北 武汉,0.52938045,22,1,等疫情结束了，我要画个妆，买束花，看个电影，吃顿大餐，逛个街，买身漂亮衣服，顺便谈个恋爱！把以前没有做，或者准备做的事情完成掉
4152,武汉·司门口,0,0.999097,30.54946088,114.294989,快乐网民小张,0.999594,0.000406445,0,0,0,02月11日 12:26, , ,其他,0.918169117,23,1,老城区的朋友，你们社区的防疫工作做的怎么样，我们这里从疫情开始到现在只来消杀过一次（这边已有两例确诊，通知他们后也没马上来消杀，过了好几天才来了一次），也没来量过体温，更谈不上什么封闭式管理！希望武汉赶紧好起来！不作为的人赶紧滚蛋！（小张骂骂咧咧??）
4153,武汉·武汉大学人民医院,5,0.999146,30.53766061,114.2939246,张紫薇n,0.00038434,0.999616,0,2,0,02月11日 12:05, , ,湖北 武汉,0.918169117,23,1,好治愈的颜色，希望疫情早点过去
4154,武汉·江汉路,2,0.979237,30.5861812,114.2823964,非本性,0.990657,0.00934321,1,0,0,02月11日 12:05,str,leeann,0,0.44466066,18,1,2天没开门 这一开门疯了...没买到给宝宝的本子..不想排队捡了人家不要的肉末，菜都拿光了就剩两三个蘑菇黄瓜西兰花好在都贴过条了不用等...我就排骨链吧。拿不动了哎。#大润发#2武汉#疫情仍处于扩散阶段##新型冠状病毒#
4155,武汉·司门口,5,0.995857,30.54946088,114.294989,口袋喵QAQ,0.00186445,0.998136,0,2,0,02月11日 13:55, , ,其他,0.918169117,23,1,疫情结束我最想去做指甲
4156,武汉·东湖风景区,2,0.813112,30.54583487,114.4004719,蒂凡尼的早餐bc,0.0840997,0.9159,0,2,0,02月11日 13:25, , ,湖北 武汉,0.918169117,23,1,赠你江南一枝春真希望疫情早点结束，大家都来武汉玩
4157,武汉·荷叶山社区,7,0.991174,30.50411563,114.4484891,小小梅001,0.996028,0.00397165,0,0,0,02月11日 13:14, , ,湖北 武汉,2.931269894,10,1,疫情什么时候能结束？ 现在 不让出门菜都没有地方买 做月子的的我奶水也快不足了   宝宝的尿不湿也快没有了 网上买的都不发货 社区也不发菜 也不消毒  家里菜都快没有了 让我们怎么坚持下去 大人可以少吃一点 可是宝宝不能不吃 不用尿不湿啊
4158,武汉·天宇盛世滨江,1,0.899161,30.58291888,114.2120743,冰心晨雨1984,0.954622,0.0453776,0,0,0,02月11日 13:13, , ,湖北 武汉,0.410438256,21,1,#二哥微播报# 疫情期间购物，一次只能进一人，而且要测体温，为了公众健康，不方便也要看成“正常”！@张娇娇护士
4159,武汉·六渡桥,0,0.953214,30.57875989,114.2781912,gackie阳阳,0.978946,0.0210539,0,0,0,02月11日 14:39, , ,湖北 武汉,0.30871907,20,1,在家要发霉了什么时候可以出门上班??14号复工感觉不太可能了疫情快点结束吧
4160,武汉·钢花新村118街坊,37,0.829125,30.62346629,114.3957946,核武天下第一,0.0768938,0.923106,2,2,0,02月11日 14:19, , ,湖北 武汉,0.721320639,19,1,#疫情中可爱的人#我爸前天做的第一次核酸，结果是阴性，今天做了第二次，然后要拍ct结合ct看吧，现在就是等结果了，应该就在这几天了吧
4161,武汉·幸福时代,0,0.983783,30.65721233,114.3079261,Leanno_呆咩咩,0.992702,0.00729789,0,0,0,02月11日 14:19, , ,0,0.44466066,18,1,最烦的就是这种觉悟不高，意见还挺大的人这次疫情真是一个验人品三观的时候
4162,武汉·江汉路,2,0.856903,30.5861812,114.2823964,童颜永在--心理医生,0.0643934,0.935607,1,2,0,02月11日 15:38,str,541723435,0,0.44466066,18,1,新官上任三把火：2月10日，武汉市新冠肺炎疫情防控指挥部下发一号令，三个要求三句话，一页纸，干净利落！市领导下沉到区，区领导下沉到街道、社区，全部一线指挥！
4163,武汉·富豪花园,0,0.845931,30.60795137,114.2594201,娃娃jiejie,0.0693311,0.930669,0,2,0,02月11日 15:22, , ,湖北 武汉,0.30871907,20,1,这次疫情跟我送菜送吃的人、我都深深的记在心里、都是生死之交啊！
4164,武汉·海赋江城,1,0.814807,30.648977,114.3045533,L的窗外,0.916663,0.0833367,0,0,0,02月11日 15:03, , ,0,0.44466066,18,1,最后一点存货了，要憋疯了，疫情赶紧结束吧！
4165,武汉·武汉大学中南医院,0,0.201635,30.55545495,114.3471516,风闻马厮叫,0.640736,0.359264,0,0,0,02月11日 16:59, , ,湖北,0.918169117,23,1,病毒无情，人间有爱；众志成城，决战疫情！
4166,武汉·汉阳大道,1,0.970509,30.56618928,114.2001944,跳跳糖200708,0.0132709,0.986729,0,2,0,02月11日 16:57, , ,0,0.52938045,22,1,有些时候真没必要对别人说三道四，感觉自己很正义似的，其实，遇到你头上，你比别人更会极端，所以，管住自己的嘴，将心比心，祈祷疫情赶紧过去，让一切回到正常的轨道上！加油！都会熬过去！
4167,武汉·桥机嘉园,0,0.997941,30.53187215,114.2539558,锦瑟Echo,0.000926582,0.999073,0,2,0,02月11日 16:53, , ,0,0.52938045,22,1,【   现在每天除了吃就是躺      什么时候疫情才能过去      好想出去逛街看电影      突然也好想念大海  】
4168,武汉·华润中央公园,0,0.501961,30.56796025,114.2354359,hustzzq,0.224118,0.775882,0,2,0,02月11日 19:28, , ,湖北 武汉,0.52938045,22,1,#钟南山称全国疫情拐点无法预测#今天每个人做好自己该做的，明天就是拐点。钟老辛苦，武汉加油。
4169,武汉·武汉市第五医院,83,0.938987,30.55042502,114.266193,余温yyyyyyyw,0.027456,0.972544,6,2,0,02月11日 19:18, , ,其他,0.52938045,22,1,疫情结束以后第一事是吃一碗香喷喷的热干面然后再去见Tony#疫情过后的第一件事##疫情过后你最想见的人#
4170,武汉·武汉市第七医院,75,0.876682,30.54466022,114.3261218,幸运的老童,0.0554931,0.944507,15,2,0,02月11日 19:07, , ,湖北,0.918169117,23,1,疫情猛于虎！#谁是真正的英雄？！#谁是不畏危险和艰辛、白衣天使才是疫情当前最可爱的人！河北医疗支援团援助武汉七医院、这一群河北小姑娘每天用真心为武汉病友服务、她们才是最可爱的英雄！  ???(2)
4171,武汉 L周玉贤的微博视频,0,0.989022,30.59520986,114.2995562,周玉贤,0.99506,0.00494015,0,0,0,02月11日 19:07,str,577118133,0,0.44466066,18,1,疫情过后，对楼市有影响吗？
4172,武汉·街道口,2,0.829852,30.52650357,114.3537022,小火苗冲鸭FT,0.0765668,0.923433,0,2,0,02月11日 20:59, , ,湖北 武汉,2.931269894,10,1,第二十天，已没有先前的恐惧。清理了不少东西，感觉学生时期的自己真是傻不拉叽的，一晃好多年过去了。希望疫情快快好起来，我还要去贵州出差，我还有很多的事要做，有想见的人要见
4173,武汉·江汉路,0,0.999695,30.5861812,114.2823964,童颜永在--心理医生,0.999863,0.000137131,0,0,0,02月11日 20:59,str,541723435,0,0.44466066,18,1,征用无可厚非，关健软件学校做法不对，以为自己表忠心？其实这种形而上学校长最可恨。不遵重他人，他们校领导，应该把学生东西进行归纳，码好，疫情过后，再还给学生，而不是这种野蛮愚蠢之下作。
4174,武汉·纽宾凯鲁广国际酒店,2,0.826871,30.50328752,114.3924188,李在煜要去马尔代夫丢垃圾,0.0779081,0.922092,0,2,0,02月11日 20:34, , ,0,2.931269894,10,1,#武汉疑似病人存量加速消化#无论有多危险，总有一群人，“不计报酬，无论生死”，挺立在疫情的第一线。或许你不知道他们是谁，但你一定会记得他们为了谁。
4175,武汉·武汉市第一医院,0,0.999557,30.5745905,114.2666098,小丸子cy7879,0.499978,0.500022,0,1,0,02月11日 16:23, , ,湖北 武汉,0.410438256,21,1,2020鼠年，防控疫情，武汉加油，我在家都不知道关了多少天了，可能关傻了吧，吃了睡，睡了吃，都长肉肉了
4176,武汉·武汉大学人民医院,65,0.990629,30.53766061,114.2939246,Aaron的素丸子,0.00421684,0.995783,9,2,0,02月11日 20:16, , ,湖北 武汉,0.918169117,23,1,有个病人拍了照片发给护士长，说要发给那个可爱的小护士说我们工作真的太辛苦了。好可爱的人儿感谢难熬的日子 让温暖更珍贵 好坏越清晰 希望所有在疫情过去的时候都好起来 我也是 ???
4177,武汉·街道口,0,0.20181,30.52650357,114.3537022,嘟妈老陈,0.640815,0.359185,0,0,0,02月11日 21:57, , ,湖北,2.931269894,10,1,我发表了头条文章:《疫情中的武汉一员》 O疫情中的武汉一员
4178,武汉·武汉市第七医院,42,0.937976,30.54466022,114.3261218,幸运的老童,0.0279109,0.972089,17,2,0,02月11日 18:59, , ,湖北,0.918169117,23,1,疫情猛于虎！#谁是真正的英雄？！#谁是不畏危险和艰辛、白衣天使才是疫情当前最可爱的人！河北医疗支援团援助武汉七医院、这一群河北小姑娘每天用真心为武汉病友服务、她们才是最可爱的英雄！
4179,武汉·唐家墩,18,0.99563,30.61638776,114.2649376,权叔,0.00196662,0.998033,3,2,0,02月11日 21:37, , ,0,0.30871907,20,1,#不可辜负的美食##自制美食# 在家宅了二十天，实在想做点好吃的，就是买不到食材，好怀念我做的红烧肉、香辣虾、油焖大虾、冬荫功汤、可乐鸡翅啊！真希望疫情早日结束，我能做自己想吃的！??????
4180,武汉·金榜名苑,0,0.995841,30.54144146,114.294508,加六音的属七,0.00187155,0.998128,0,2,0,02月11日 22:49, , ,湖北 武汉,0.918169117,23,1,疫情啥时候过去啊。。。体重从128到139了#武汉日记##武汉加油#
4181,武汉·后湖,1,0.0624194,30.64924688,114.3013156,Lingviolin,0.421911,0.578089,0,2,0,02月11日 22:49, , ,0,0.44466066,18,1,封城第二十一天        祈求疫情赶快过去！我跟安仔都想我们家陆爸爸了，希望你早点回来        那些失去亲人的武汉人，你们才是英雄，你们该有多痛啊
4182,武汉·井岗八村公交站,2,0.929783,30.64841112,114.4212019,贴输北,0.968402,0.0315977,0,0,0,02月11日 22:14, , ,湖北 武汉,0.721320639,19,1,#湖北疫情防控工作发布会#南湖夏家村2号，地处插花地带，无人管辖。粮食局宿舍，老弱病残，一栋孤楼，疫情爆发时上报情况街道至现在仍然无回应…
4183,武汉·积玉桥,1,0.209792,30.57731693,114.3083211,五行缺木林来凑,0.355593,0.644406,0,2,0,02月11日 23:55, , ,湖北 武汉,0.918169117,23,1,新西兰的兔子，满地都是，但是当地没人吃，他们认为兔子身上病毒很多。        希望这次疫情之后我的国能将禁止捕食野生动物上升到国策。        病从口入，管住嘴之前得管住伸向野生动物的那双手。
4184,武汉·武汉市第一中学,0,0.999433,30.59520986,114.2995562,纯粹酣玩,0.999745,0.000255357,0,0,0,02月11日 23:28, , ,湖北 武汉,0.44466066,18,1,不知疫情当前，哪来的股妖风。权当紧张之下的娱民举措，也跟风试了一下，还真他妈妙竖。什么鬼？@武汉发布 @鲜城武汉 @今日头条
4185,武汉·武汉现代城,0,0.999767,30.60273635,114.2971986,木子武儿,0.000104722,0.999895,0,2,0,02月11日 23:23, , ,湖北 武汉,0.44466066,18,1,只要有时间我还是会拿起画笔???，看来兴趣真的会陪伴人的一生，虽然平时它都被冷冻起来，但它一直在那里。这次疫情让人们有大把时间窝在家里，所以它又被唤醒了，顺便陪孩子画画，希望武汉赶快好起来！
4186,武汉·保利城,0,0.303646,30.59742858,114.3527046,老野喵喵,0.313359,0.686641,1,2,0,02月11日 23:19, , ,湖北 武汉,2.931269894,10,1,半夜烤红薯. 提高抵抗力，抗击疫情！
4187,武汉·楚河汉街,0,0.926462,30.55846603,114.33691,小豆米跳跳,0.503677,0.496323,0,1,0,02月11日 23:11, , ,湖北,2.931269894,10,1,日本自民党国会议员决定一律从3月工资中扣除5000元日币（317人民币），支援中国疫情。
4188,武汉·市民之家,0,0.488521,30.66114337,114.2894243,青青一果果,0.230166,0.769834,0,2,0,02月12日 00:39, , ,湖北 武汉,0.44466066,18,1,若干年以后，当人们说起2020年，必定首先会想到武汉的新冠肺炎，是天灾还是人祸？个中悲喜，看到太多心会痛，留予后人去评说………
4189,武汉·万科汉口传奇,0,0.999362,30.62642752,114.2581668,炸毛的酒精灯,0.000286946,0.999713,0,2,0,02月12日 14:59, , ,湖北,0.30871907,20,1,世间最动人的感情，源自爱与责任。让我们致敬每一位身在新冠肺炎疫情前线的人，为TA们祈福。共担重责，攻坚克难，武汉加油！ O抗击疫情，TA们在行动
4190,武汉·百步亭花园文卉苑,0,0.742209,30.66134315,114.3149786,山东是我故乡,0.116006,0.883994,0,2,0,02月12日 09:38, , ,湖北,0.44466066,18,1,营养美味的早餐，在家抗击新型肺炎，加强营养是必须的，只是忽然感觉自己怎么就开始喝中老年奶粉了？时间一晃这么多年过去了，还是有种怪怪的感觉，我老了吗？
4191,武汉·金地自在城,2,0.615584,30.60934717,114.3809182,安妮姐姐爱婷婷,0.172987,0.827013,0,2,0,02月12日 14:34, , ,湖北 武汉,2.931269894,10,1,今天收到了短信市民朋友们，希望大家主动配合所在社区疫情排查，支持配合小区封闭管理，自觉待在家中，无必须不流动，筑牢群防群控的基层基础，守护好我们共同的美好家园！（武汉市新冠肺炎防控指挥部）
4192,武汉·阳光在线,0,0.657183,30.49907939,114.3987324,晴雨天晴天你好,0.154268,0.845732,0,2,0,02月12日 11:39, , ,湖北,2.931269894,10,1,#钟南山 新冠肺炎疫情有望4月前结束#我们湖北人民踏出家门可能是夏天了
4193,武汉·汉口火车站,0,0.995726,30.62153636,114.24898,宅女滴滴,0.998076,0.00192352,0,0,0,02月12日 11:27, , ,0,0.30871907,20,1,#钻石公主号邮轮新冠肺炎疫情扩大#太恐怖了，在一个幽闭的小客舱要隔离14天，网络都是限量供应，无法想象的精神折磨，没病也要搞出病来的，我想此生我都不会做游轮了。
4194,武汉·武汉大学人民医院,1,0.633243,30.53766061,114.2939246,Minnie宠--五迷,0.165041,0.834959,0,2,0,02月12日 16:10, , ,湖北 武汉,0.918169117,23,1,#武汉加油##抗击新型肺炎第一线# 这不是雪，医院每天都洒水车式的消杀哦！空气中都弥漫着消毒水的味道
4195,武汉·后湖,0,0.914971,30.64924688,114.3013156,星星索最美,0.961737,0.038263,0,0,0,02月12日 16:10, , ,其他,0.44466066,18,1,今天鼻塞，心里害怕。怕感冒，怕肺炎。
4196,武汉·江汉路,1,0.724155,30.5861812,114.2823964,武汉协和医院胡学斌,0.12413,0.87587,0,2,0,02月12日 17:41, , ,湖北 武汉,0.44466066,18,1,由华中科技大学同济医学院附属协和医院神经外科的有关神经外科在新型冠状病毒肺炎的应急对侧全球首发！O网页链接
4197,武汉·港澳台风情街,43,0.989285,30.58788561,114.2885601,知音杂志,0.00482162,0.995178,3,2,0,02月12日 21:27,str,zhiyinzazhi,0,0.44466066,18,1,#武汉封城##抗击新型肺炎第一线# 武汉封城21天2月11日，为了彻底控制阻断传染源，武汉市对全市小区进行封闭管理。实行小区封闭管理会给居民带来不便，但换来的是全社会的健康和安全。共享单车守后门，防疫人员站大门。一起加油！
4198,武汉·香港映象,0,0.664555,30.59164439,114.2088988,牛猫猫2009_300,0.84905,0.15095,0,0,0,02月12日 21:16, , ,湖北 武汉,0.410438256,21,1,硚口区古田四路，香港映象新冠肺炎感染患者，求入院救治。两位病患已高烧近8天意识模糊。患者：杨高生71岁，向炎云67岁联系电话：13797005071这两位患者是我们香港映象小区的邻居，求各位博友们多多转发，救救两位邻居，他们已危在旦夕！！！
4199,武汉·宇峰家园,2,0.0968009,30.49083919,114.4177515,精彩视频客,0.40644,0.59356,0,2,0,02月12日 22:59, , ,湖北 武汉,2.931269894,10,1,武汉肺炎疫情202002122200的最新情况！看到第一张图，感觉胜利在招手了！同志们，忍一忍，疫情过去了，就可以继续为祖国做贡献了！我要上班！第四张图就是疫情结束后小爷出去第一天的表情了！
4200,武汉·武汉市第七医院,0,0.999643,30.54466022,114.3261218,阿峰在线-afonline,0.00016044,0.99984,0,2,0,02月12日 23:29, , , ,0.918169117,23,1,#抗击新型肺炎第一线# 多少个平凡而不平静的夜晚，映射出医务人员对生命的敬畏，愿一切安好！??????#一线医护的真实工作状态##致敬战斗在一线的医护人员#
4201,1天。离开武汉的,0,0.724035,30.59520986,114.2995562,小野猪CC,0.124184,0.875816,0,2,0,02月12日 00:59, , ,湖北 武汉,0.44466066,18,1,武汉封城的第21天。离
4202,武汉·艾尚花桥,12,0.0846194,30.62042198,114.2827897,天笾的我,0.588079,0.411921,1,0,0,02月12日 00:59, , ,其他,0.44466066,18,1,#武汉全市交通停运# 公司通知14号上班，交通都没恢复怎么上班，难不成骑共享单车??，公司离家30多公里呢
4203,武汉·街道口,0,0.252889,30.52650357,114.3537022,嘟妈老陈,0.537355,0.462644,0,1,0,02月12日 00:59, , ,湖北,2.931269894,10,1,武汉的小区都封了！
4204,武汉·天兴花园,0,0.999925,30.68860605,114.3627631,金橡果猫舍,0.999966,3.36E-05,0,0,0,02月12日 00:56, , ,湖北 武汉,0.44466066,18,1,真是不理解  为什么找一群乡里班子来管理武汉  都搞成什么样了  就会欺上瞒下  别的板眼一点都冒的  无语  控制不住怪到鬼去了
4205,武汉·华锦花园,73,0.999587,30.50501473,114.3115687,ZOEzy都是我,0.999814,0.000185883,6,0,0,02月12日 00:54, , ,其他,2.931269894,10,1,#中央指导组约谈武汉副市长幕后#让这些人赶紧下台，还武汉一个清静，没能力占着位置拉屎啊，实施能力真是差，现在才封闭式检查，检查个毛，老子在家等着人上门量体温，人毛都没一个，还测查，
4206,武汉·卓刀泉,2,0.998431,30.51297434,114.3673752,谭婷婷婷_,0.999294,0.000706107,2,0,0,02月12日 00:47, , ,湖北 武汉,2.931269894,10,1,看了一下武汉发布的排查出来的发热人员，再看了一下黄冈的，无比讽刺，在武汉的我以及我同事，从封城到现在，没有接到过一个来自社区或其他渠道的电话问询体温以及身体情况，更加不要说上门查体温了
4207,武汉·紫阳之星,0,0.993985,30.53723902,114.2912912,黄红安1971,0.00270673,0.997293,1,2,0,02月12日 00:44, , ,其他,0.918169117,23,1,《钢琴家》与《海上钢琴师》可以很好的诠释武汉人近20天居家的心态，不知道疫情解除后，我们会执着于＂家＂还是选择＂漂泊＂……@作家陈岚 @向太Tiffany陳嵐 @方方 @蒋方舟 @池莉的微博
4208,武汉·汉西路,2,0.984402,30.58968009,114.2259518,Akiva3154093830,0.00701929,0.992981,14,2,0,02月12日 00:30, , ,湖北 武汉,0.410438256,21,1,韩红慈善基金会向武汉威汉铃特汽车销售服务有限公司采购30台JSV江铃负压救护车，捐赠驰援湖北为韩红点赞??
4209,武汉·市民之家,0,0.48852,30.66114337,114.2894243,青青一果果,0.230166,0.769834,0,2,0,02月12日 00:30, , ,湖北 武汉,0.44466066,18,1,若干年以后，当人们说起2020年，必定首先会想到武汉的新冠肺炎，是天灾还是人祸？个中悲喜，看到太多心会痛，留予后人去评说………
4210,武汉·海赋江城·天韵,0,0.986608,30.64785117,114.2993295,________Uni,0.993974,0.00602632,0,0,0,02月12日 00:11, , ,0,0.44466066,18,1,#中央指导组约谈武汉副市长幕后#感觉看个微博迟早要被气死
4211,武汉·后湖,0,0.996051,30.64924688,114.3013156,在这个冰冷滴城市里cs,0.998223,0.00177692,0,0,0,02月12日 00:05, , ,湖北 武汉,0.44466066,18,1,看完武汉一位医生的朋友圈泪奔了，再一次奉劝大家！！！不要出门！！你自己看看吧 ???
4212,武汉·后湖,1,0.499521,30.64924688,114.3013156,个斑马板板,0.774785,0.225216,0,0,0,02月12日 02:42, , ,湖北 武汉,0.44466066,18,1,#武汉爆料#1月23号封城，至今21天了，看了微博上的各种，感觉心态要崩了。
4213,武汉·顶琇·晶城,12,0.998036,30.60330483,114.2591672,小宇宙需要爆发,0.999116,0.000883713,2,0,0,02月12日 02:42, , ,0,0.30871907,20,1,武汉人跟着zf被骂了这么多天，看了一眼领导班子，竟然只有周先旺是湖北人，其他都不是
4214,武汉·后湖,4,0.998588,30.64924688,114.3013156,陈瑾璇__,0.999365,0.000635421,1,0,0,02月12日 02:36, , ,0,0.44466066,18,1,#强烈要求武汉延迟复工时间#出去送人头嘛？ 政府班子在想些什么？老百姓的命就是贱些？天天生气！
4215,武汉·后湖,0,0.995108,30.64924688,114.3013156,U-222,0.00220139,0.997799,0,2,0,02月12日 02:24, , ,0,0.44466066,18,1,封城前后的记忆，希望病魔早点消除，老百姓早日过上正常生活。武汉加油！
4216,武汉·金地自在城,10,0.874523,30.60934717,114.3809182,安妮姐姐爱婷婷,0.943535,0.0564648,0,0,0,02月12日 02:24, , ,湖北 武汉,2.931269894,10,1,抗击疫情，居委会也是第一线。通宵值守，请不要网络暴力！武汉，我们都在保卫你，请你再次生机盎然！
4217,武汉·保利·公园九里,13,0.650037,30.51121135,114.3012333,向阳花的夏末,0.157483,0.842517,0,2,0,02月12日 02:17,str,518567116,0,2.931269894,10,1,在新型冠状病毒风暴中的武汉！又一个不眠之夜！记录这个工作状态下的时刻！
4218,武汉·司门口,11,0.920634,30.54946088,114.294989,Xback_幼儿园扛把子,0.964285,0.0357146,1,0,0,02月12日 03:55, , ,湖北 武汉,0.918169117,23,1,#湖北全省小区实行封闭式管理#其实武汉各个小区没下文件之前就封了然后第二次问对于没有物业 没有小区大门 全开放的居民区是怎么办？来过户部巷的旅客 肯定知道 居民区就包围着户部巷 整个一片都是本地居民或者务工人员对于这种怎么解决？
4219,武汉·湖北电影制片厂,0,0.664472,30.58984585,114.2615784,萌萌哒泰蒙,0.849013,0.150987,0,0,0,02月12日 03:55, , ,湖北 武汉,0.30871907,20,1,#武汉爆料#我家老式小区之前没人管，前天有社区打来了电话然后开始有人站岗了。然后发现家隔壁的宜尚酒店就是党校隔离点指挥部。斜对面就是党校兴华楼和振华楼。每天能看见救护车送人来
4220,武汉·后湖,1,0.997138,30.64924688,114.3013156,Expecttttt,0.00128782,0.998712,0,2,0,02月12日 03:39, , ,湖北 武汉,0.44466066,18,1,转的一篇朋友圈里看到的文章其实很多都是这种小人物又有多少人会知道呢～#武汉加油#
4221,武汉·奥山世纪广场,9,0.989507,30.61946979,114.3552055,香香蕉你个布拿拿,0.995278,0.00472204,0,0,0,02月12日 03:26,str,527895966,0,0.918169117,23,1,#武汉记录#该如何是好，狗狗尿垫也快没了，狗粮买了7天了，估计是送不过来了。唉，
